,Gamma,Theta,Time,cable_6 X,cable_6 Y,cable_6 Z,rob_speed X,rob_speed Y,rob_speed Z,robot_cable_attach_point X,robot_cable_attach_point Y,robot_cable_attach_point Z,rod_end X,rod_end Y,rod_end Z
313,0.500813772,-0.061435852,18.32,231.469,-555.098,763.654,391.1063995,264.8697003,5.361836892,257.644,472.304,-538.426,710.856,-1519.093,721.049
314,0.506978629,-0.063046445,18.33,231.222,-554.398,761.364,395.3800493,265.7514448,6.078209937,261.65,474.909,-538.166,711.002,-1519.019,721.117
315,0.513005552,-0.065245541,18.34,230.895,-553.796,759.129,400.9783291,266.7098704,7.155124685,265.779,477.583,-538.062,710.883,-1519.203,721.103
316,0.519400056,-0.066915686,18.35,230.6,-553.131,756.911,406.0689481,267.8014664,9.018835489,269.794,480.273,-537.901,711.116,-1519.002,721.134
317,0.525493959,-0.069112111,18.36,230.171,-552.605,754.64,411.4636103,268.8137562,11.77429166,273.936,482.954,-537.703,710.963,-1519.282,721.197
318,0.532188895,-0.070762185,18.37,229.732,-552.001,752.375,416.3524453,269.4734413,16.48677305,278.054,485.617,-537.362,711.279,-1518.862,721.149
319,0.538528694,-0.073187226,18.38,229.423,-551.315,750.069,420.2371522,269.9498138,19.989329,282.166,488.3,-537.271,711.2,-1518.944,721.212
320,0.544926173,-0.075382284,18.39,229.071,-550.757,747.729,423.4496733,270.1235677,23.45269645,286.34,490.974,-537.04,711.383,-1518.804,721.195
321,0.551716052,-0.077330522,18.4,228.735,-550.131,745.405,426.4459749,270.3675894,28.01445751,290.585,493.684,-536.661,711.516,-1518.629,721.157
322,0.558134026,-0.079447086,18.41,228.472,-549.488,743.021,428.6280489,270.98045,31.05859672,294.798,496.427,-536.487,711.543,-1518.638,721.195
323,0.56468354,-0.081556108,18.42,228.203,-548.935,740.535,430.8891105,271.7939796,33.86246233,299.114,499.163,-536.17,711.485,-1518.777,721.209
324,0.571208904,-0.083979262,18.43,228.033,-548.353,738.064,432.525155,272.4867582,35.99969515,303.383,501.877,-535.87,711.604,-1518.711,721.24
325,0.577938356,-0.086384514,18.44,228.011,-547.591,735.572,434.2850795,273.0215831,37.98323517,307.737,504.593,-535.504,711.485,-1518.796,721.256
326,0.584514952,-0.088295362,18.45,227.997,-546.92,733.034,435.7805036,272.9507673,40.75009767,312.071,507.268,-535.026,711.492,-1518.666,721.084
327,0.590909253,-0.090248941,18.46,228.159,-546.088,730.619,435.9583349,272.6319563,42.57526415,316.312,509.972,-534.685,711.366,-1518.775,721.205
328,0.597669859,-0.092833005,18.47,228.347,-545.282,728.101,436.7125497,272.0718307,43.40038758,320.731,512.671,-534.341,711.415,-1518.828,721.232
329,0.60436206,-0.094609368,18.48,228.532,-544.5,725.702,437.8000879,272.1505347,42.9029599,325.139,515.45,-534.031,711.413,-1518.692,721.12
330,0.611078481,-0.096873617,18.49,228.844,-543.555,723.188,439.2188636,272.2963148,42.094979,329.561,518.179,-533.638,711.498,-1518.701,721.311
331,0.617651726,-0.099042499,18.5,229.156,-542.662,720.792,440.8338753,272.4378854,40.86829829,333.987,520.903,-533.267,711.476,-1518.629,721.186
332,0.624325361,-0.101443478,18.51,229.505,-541.714,718.304,443.6739983,272.4215104,40.41745582,338.534,523.613,-532.793,711.34,-1518.788,721.268
333,0.630941303,-0.103533829,18.52,229.76,-540.847,715.826,446.4827092,272.8746218,39.08995202,342.996,526.384,-532.481,711.195,-1518.894,721.199
334,0.63732089,-0.105900325,18.53,230.151,-539.836,713.45,448.9522781,273.45496,38.34620339,347.455,529.13,-532.045,710.982,-1519.123,721.17
335,0.644293251,-0.108621096,18.54,230.388,-538.949,711.027,451.3596623,274.1117683,38.18220929,351.963,531.878,-531.611,711.194,-1519.059,721.259
336,0.650996305,-0.111184287,18.55,230.716,-537.974,708.617,454.2903418,275.131719,37.10639367,356.553,534.662,-531.322,711.07,-1519.111,721.243
337,0.657808415,-0.114183972,18.56,230.944,-537.174,706.242,457.4189192,276.2865027,36.06752025,361.145,537.437,-530.958,711.082,-1519.216,721.337
338,0.664439959,-0.116424481,18.57,231.161,-536.22,703.843,459.792747,277.2571577,35.25578214,365.675,540.193,-530.585,711.074,-1519.051,721.095
339,0.671607383,-0.119685464,18.58,231.352,-535.389,701.408,461.9399172,277.8350315,34.83963963,370.274,542.936,-530.201,711.045,-1519.039,721.119
340,0.678684398,-0.123113936,18.59,231.552,-534.468,698.902,462.9883787,277.7316148,36.32114741,374.805,545.652,-529.667,711.09,-1519.015,721.226
341,0.685543523,-0.126157241,18.6,231.7,-533.731,696.409,463.9331562,277.4753782,38.78238967,379.435,548.413,-529.191,710.785,-1519.187,721.1
342,0.692660105,-0.130340696,18.61,231.888,-532.993,693.863,465.0301404,276.9172275,41.01926873,384.099,551.155,-528.801,710.663,-1519.339,721.076
343,0.699925251,-0.133934963,18.62,232.093,-532.116,691.256,466.054412,276.4631691,42.61053302,388.753,553.929,-528.433,710.663,-1519.234,721.057
344,0.707026745,-0.137700053,18.63,232.332,-531.306,688.727,465.8908153,276.3981996,43.69161758,393.305,556.728,-528.042,710.437,-1519.449,721.102
345,0.714163488,-0.142349997,18.64,232.54,-530.438,686.093,465.4844968,275.7799072,44.35543192,397.938,559.436,-527.636,710.367,-1519.486,721.115
346,0.721583013,-0.147284374,18.65,232.765,-529.682,683.493,466.0303604,275.3654532,45.70732164,402.684,562.208,-527.117,710.303,-1519.547,721.053
347,0.728829492,-0.152027285,18.66,232.967,-528.924,680.819,466.2986016,274.8158993,46.27329022,407.322,564.944,-526.725,710.222,-1519.622,721.049
348,0.736279453,-0.15717232,18.67,233.189,-528.069,678.127,465.9901585,274.1497109,47.86533292,411.93,567.675,-526.154,710.164,-1519.655,721.097
349,0.743734299,-0.161105126,18.68,233.394,-527.355,675.49,465.3235439,273.7651702,49.66163806,416.551,570.438,-525.639,710.185,-1519.478,721.081
350,0.751085124,-0.16670654,18.69,233.688,-526.63,672.846,465.0612364,273.7425666,51.23214888,421.238,573.208,-525.147,710.018,-1519.753,721.052
351,0.758351886,-0.171521754,18.7,233.993,-525.849,670.242,465.219036,273.7879667,53.49239373,425.928,575.952,-524.55,710.068,-1519.649,720.998
352,0.76569956,-0.17659949,18.71,234.219,-525.22,667.389,466.129152,274.2000301,55.48737472,430.657,578.727,-524.019,709.934,-1519.853,720.968
353,0.773055692,-0.182071148,18.72,234.567,-524.568,664.681,467.3553412,274.3108841,58.26412014,435.359,581.443,-523.366,709.889,-1519.885,720.925
354,0.780369373,-0.186976105,18.73,234.919,-523.897,661.873,468.6033774,274.4495644,61.05677901,440.047,584.19,-522.754,709.907,-1519.847,720.979
355,0.787735061,-0.192112222,18.74,235.272,-523.249,658.881,470.2562722,274.7294201,63.95449408,444.786,586.95,-522.105,709.901,-1519.747,720.935
356,0.794948535,-0.198051091,18.75,235.769,-522.589,656.036,472.0582503,274.8583483,66.13698824,449.52,589.685,-521.508,709.874,-1519.869,721.014
357,0.802366329,-0.204025952,18.76,236.189,-521.845,653.078,474.4042056,274.9685488,68.96753417,454.313,592.433,-520.76,709.957,-1519.648,720.939
358,0.808995424,-0.210455011,18.77,236.654,-521.234,650.089,475.7051448,275.3408744,70.19827208,458.976,595.21,-520.202,709.778,-1519.887,720.915
359,0.816138324,-0.218292591,18.78,237.067,-520.586,647.119,476.6754756,275.96188,70.80610899,463.713,597.992,-519.55,709.54,-1520.192,721.134
360,0.823066117,-0.2247753,18.79,237.459,-520.004,644.212,477.6712257,276.6745971,71.01255131,468.492,600.767,-518.876,709.574,-1520.017,720.95
361,0.830137445,-0.232872828,18.8,237.709,-519.345,641.319,479.3202783,277.8585827,71.00709427,473.344,603.588,-518.185,709.359,-1520.141,720.917
362,0.837177868,-0.241265201,18.81,237.928,-518.715,638.479,480.8323978,279.2383115,70.46147351,478.14,606.398,-517.529,709.581,-1520.05,720.969
363,0.843933042,-0.250195684,18.82,238.068,-518.095,635.726,482.5700655,279.8462362,69.19426747,482.986,609.127,-516.902,709.351,-1520.207,720.954
364,0.851198324,-0.258911519,18.83,238.345,-517.323,633.011,484.27696,280.5687449,68.23435529,487.826,611.943,-516.192,709.516,-1520.102,720.982
365,0.858568209,-0.268066016,18.84,238.687,-516.512,630.268,486.6754689,281.2521282,67.7969988,492.755,614.752,-515.467,709.461,-1520.011,720.986
366,0.86604476,-0.276954389,18.85,239.11,-515.554,627.621,489.3265801,281.6719604,68.09367807,497.671,617.545,-514.72,709.558,-1519.894,720.962
367,0.872057715,-0.284757819,18.86,239.762,-514.722,625.03,481.2199222,279.0226133,72.04132162,501.515,620.059,-513.671,709.441,-1520.018,720.993
368,0.879639307,-0.292749904,18.87,240.743,-513.617,622.426,474.8319378,277.1359396,75.82006864,506.418,622.899,-512.928,709.497,-1519.9,720.998
369,0.886947202,-0.303488091,18.88,241.825,-512.581,619.822,471.4695581,275.9743393,78.5789341,511.405,625.724,-512.234,709.307,-1520.117,720.924
370,0.894750655,-0.320700807,18.89,243.018,-511.37,617.209,471.7864606,270.4314651,93.2240196,516.454,628.034,-510.232,709.313,-1520.194,721.005
371,0.902427583,-0.330580551,18.9,244.177,-510.276,614.489,474.4130267,266.8797318,104.9621946,521.406,630.882,-509.444,709.307,-1520.116,721.013
372,0.910155596,-0.344466847,18.91,245.327,-509.094,611.756,481.4256336,264.6351987,115.1603326,526.615,633.646,-508.431,709.466,-1520.098,720.972
373,0.917469663,-0.353071637,18.92,246.408,-508.129,609.109,487.0444164,264.991599,118.5026236,531.36,636.53,-507.863,709.326,-1520.053,720.955
374,0.924971293,-0.368113559,18.93,247.355,-507.086,606.222,494.3868793,266.8731994,117.6504231,536.459,639.336,-507.064,709.439,-1520.093,721.134
375,0.931903352,-0.381351833,18.94,247.981,-506.379,603.261,499.056408,270.3293198,111.5984004,541.209,642.181,-506.416,709.517,-1519.977,721.101
376,0.938705029,-0.400531447,18.95,248.268,-505.906,600.205,502.143343,274.9768962,103.0517398,546.088,645.038,-505.61,709.677,-1519.863,721.139
377,0.944698491,-0.424624864,18.96,248.279,-505.577,596.993,504.4872502,280.5420253,91.8845714,551.066,647.926,-504.927,709.447,-1520.107,721.229
378,0.950284374,-0.450196468,18.97,248.09,-505.457,593.678,505.6280417,286.526439,79.01566266,556.014,650.829,-504.29,709.411,-1520.015,721.059
379,0.954837226,-0.489349545,18.98,247.77,-505.42,590.341,506.2419498,292.3997674,66.87207853,561.029,653.743,-503.556,709.394,-1520.189,721.159
380,0.958963901,-0.531604508,18.99,247.46,-505.356,587.04,506.1502722,297.4757863,56.24564495,566.027,656.646,-502.857,709.436,-1520.123,721.237
381,0.961960339,-0.600216174,19,247.282,-505.125,583.931,516.2827351,301.3066246,49.25729024,572.11,659.547,-502.037,709.417,-1520.117,721.24
382,0.962708639,-0.671347023,19.01,247.548,-504.486,580.767,524.1336782,303.7737166,44.99204198,577.146,662.462,-501.342,709.186,-1520.368,721.214
383,0.964355354,-0.729903196,19.02,247.949,-503.864,577.643,529.6561592,304.7567278,43.75411435,582.233,665.376,-500.632,709.18,-1520.311,721.272
384,0.966510588,-0.782558515,19.03,248.899,-503.004,574.808,531.4707761,304.0757651,45.30456804,587.214,668.267,-499.928,709.164,-1520.386,721.323
385,0.970402298,-0.814261824,19.04,250.162,-501.862,572.153,528.4268538,302.1053221,48.99951956,592.061,671.172,-499.245,709.195,-1520.298,721.355
386,0.974865508,-0.839989835,19.05,251.677,-500.581,569.645,522.9246383,299.1013912,54.36502397,597.069,674.07,-498.551,709.146,-1520.33,721.322
387,0.980075789,-0.860721574,19.06,253.398,-499.203,567.485,516.0301805,296.0777143,60.35747555,602.104,677.029,-497.891,709.066,-1520.464,721.279
388,0.98594591,-0.879614704,19.07,255.44,-497.452,565.311,508.8121505,292.7686337,67.82493441,607.163,679.931,-497.08,709.116,-1520.35,721.286
389,0.992238134,-0.894856798,19.08,257.522,-495.848,563.26,502.0847084,289.6435977,74.97315394,612.228,682.844,-496.359,709.103,-1520.409,721.277
390,0.999008472,-0.910872444,19.09,259.6,-494.263,561.05,496.6915397,287.1667056,81.82923613,617.315,685.774,-495.567,709.14,-1520.311,721.342
391,1.00588579,-0.923581809,19.1,260.591,-493.371,558.379,492.9485338,285.6108321,87.16678649,622.393,688.713,-494.832,709.211,-1520.197,721.329
392,1.012293705,-0.941429174,19.11,262.259,-492.303,555.562,491.1949752,284.8294628,91.44390316,627.484,691.631,-494.013,709.179,-1520.239,721.37
393,1.018671766,-0.956991493,19.12,263.126,-491.865,552.17,490.447275,285.2332841,93.74891785,632.479,694.59,-493.253,709.234,-1520.286,721.346
394,1.025079091,-0.968491184,19.13,263.567,-491.796,548.528,488.3596172,286.8433949,91.02853928,637.242,697.567,-492.795,709.287,-1520.129,721.364
395,1.03229968,-0.978887475,19.14,263.453,-491.946,544.751,489.1947635,289.2781551,87.00734464,642.397,700.534,-492.042,709.346,-1520.032,721.384
396,1.038535025,-0.991448568,19.15,262.865,-492.321,541.219,490.6469188,292.2516238,81.86753501,647.359,703.505,-491.324,709.275,-1520.223,721.425
397,1.044753903,-1.002069959,19.16,263.107,-492.209,537.96,492.6191667,295.3225832,76.73495283,652.332,706.467,-490.556,709.244,-1520.264,721.432
398,1.051295052,-1.0078765,19.17,262.762,-492.166,534.866,496.4422732,299.1941884,71.58213359,657.463,709.531,-489.842,709.475,-1520.096,721.374
399,1.056914298,-1.01682575,19.18,262.886,-491.988,531.783,499.1788417,302.9392142,65.79638292,662.357,712.549,-489.241,709.316,-1520.258,721.337
400,1.046998883,-1.05252313,19.19,263.656,-491.608,528.855,501.9238691,305.275816,62.03956902,667.377,715.475,-488.438,709.513,-1519.957,721.327
401,1.05303137,-1.060617498,19.2,265.06,-491.005,525.822,503.6720069,306.5911761,58.63447961,672.324,718.449,-487.82,709.446,-1520.134,721.42
402,1.059515617,-1.06577337,19.21,267.218,-490.043,522.845,505.4381303,307.1458825,56.32645118,677.38,721.452,-487.158,709.383,-1520.09,721.395
403,1.065786893,-1.070595059,19.22,269.805,-488.948,519.848,506.0838282,307.01053,53.59658047,682.34,724.46,-486.66,709.516,-1519.973,721.47
404,1.072459687,-1.074011581,19.23,272.621,-487.702,517.096,505.5865736,306.1476598,52.77003879,687.293,727.456,-485.961,709.61,-1519.694,721.448
405,1.078686055,-1.076868664,19.24,275.171,-486.605,514.533,505.650387,304.3963106,54.2091474,692.4,730.42,-485.215,709.756,-1519.647,721.475
406,1.084496074,-1.080478532,19.25,277.419,-485.443,511.978,504.3427805,302.5904653,56.6034304,697.32,733.441,-484.563,709.784,-1519.646,721.391
407,1.090693576,-1.084023809,19.26,279.432,-484.422,509.444,503.1316565,300.496158,60.37794207,702.36,736.42,-483.835,709.985,-1519.354,721.519
408,1.096561361,-1.088243916,19.27,281.062,-483.798,506.712,501.3484792,298.0016656,64.59720836,707.322,739.364,-483.149,710.21,-1519.214,721.473
409,1.102629685,-1.093313761,19.28,282.887,-483.245,504.048,499.5487718,295.5964559,69.54482719,712.316,742.328,-482.388,710.375,-1519.015,721.536
410,1.108613876,-1.098291678,19.29,284.687,-482.771,501.138,497.8441579,293.5621216,73.78320141,717.303,745.297,-481.714,710.388,-1519.084,721.549
411,1.114750045,-1.103614501,19.3,286.59,-482.232,498.098,495.7755897,292.0750085,77.37941808,722.228,748.267,-480.998,710.633,-1519.037,721.544
412,1.121173969,-1.108439801,19.31,288.542,-481.649,494.917,493.6563193,291.2991059,79.67807126,727.16,751.244,-480.318,710.795,-1518.731,721.477
413,1.127754449,-1.11401906,19.32,290.475,-481.017,491.667,492.243344,291.280883,80.74905201,732.146,754.225,-479.621,710.826,-1518.777,721.435
414,1.134477023,-1.122173832,19.33,292.388,-480.489,488.583,491.0073318,290.9963941,82.77802947,737.072,757.111,-478.707,710.753,-1518.834,721.459
415,1.142059959,-1.123169177,19.34,294.358,-480.13,485.535,491.2241877,292.0407146,82.23630625,742.115,760.151,-478.116,711.06,-1518.422,721.435
416,1.15174385,-1.127435995,19.35,295.997,-479.949,482.419,507.1669392,292.3665316,92.02512472,748.602,763.01,-476.266,710.896,-1518.604,721.547
417,1.158994277,-1.128013563,19.36,297.137,-479.911,479.099,520.0887216,294.0531138,97.42254887,753.531,766.073,-475.687,710.869,-1518.632,721.522
418,1.166401976,-1.128402459,19.37,298.025,-479.853,475.721,530.7794537,295.6657264,101.2579757,758.638,769.023,-474.815,711.066,-1518.374,721.525
419,1.172658091,-1.13020266,19.38,298.828,-479.773,472.083,536.1831671,297.7705051,99.69406231,763.524,772.045,-474.304,711.188,-1518.229,721.586
420,1.178482867,-1.134309595,19.39,299.743,-479.756,468.163,535.9281926,300.1877554,94.18713402,768.374,775.075,-473.717,711.127,-1518.265,721.612
421,1.184562107,-1.137619775,19.4,301.144,-479.699,464.438,532.4258962,302.8545051,86.25218515,773.406,778.126,-473.073,711.124,-1518.185,721.651
422,1.190111675,-1.142489694,19.41,303.244,-479.463,461.021,524.5912398,305.4791293,76.42551265,778.262,781.177,-472.479,711.129,-1518.287,721.689
423,1.196255,-1.145783542,19.42,305.725,-478.765,458.181,513.9009251,308.8333782,64.79895614,783.144,784.331,-471.993,711.27,-1517.995,721.732
424,1.202232045,-1.15177852,19.43,308.616,-477.679,455.905,503.9095493,311.4788644,54.87515966,788.246,787.382,-471.291,711.194,-1518.167,721.689
425,1.208187367,-1.155966063,19.44,311.823,-476.09,453.984,494.6263562,313.5719155,45.64622687,793.256,790.468,-470.772,711.142,-1518.091,721.537
426,1.214321312,-1.161358279,19.45,315.18,-474.304,452.134,486.8988468,315.13847,39.75556467,798.265,793.572,-470.074,711.108,-1518.236,721.625
427,1.220773612,-1.164045373,19.46,318.366,-472.893,450.03,481.2242037,317.404522,35.54841222,803.262,796.809,-469.567,711.049,-1518.253,721.618
428,1.227755607,-1.165964855,19.47,321.38,-471.874,447.512,477.5446044,318.8935166,34.38713379,808.217,799.928,-468.949,711.003,-1518.166,721.63
429,1.234843106,-1.166721181,19.48,323.509,-471.694,444.353,475.7985047,319.2942601,36.06326983,813.149,803.023,-468.333,710.951,-1518.186,721.667
430,1.241515864,-1.167913942,19.49,324.989,-471.934,440.678,473.9671645,317.9555032,38.86546528,817.881,806.046,-467.843,710.892,-1518.077,721.66
431,1.247464794,-1.17153135,19.5,325.946,-472.143,436.534,470.3522418,314.0450717,43.26089466,822.424,808.955,-467.267,710.93,-1518.064,721.696
432,1.25330455,-1.175026311,19.51,326.577,-472.635,432.464,465.3735873,307.7611762,48.00069164,826.955,811.819,-466.756,711.029,-1518.084,721.705
433,1.259137063,-1.176904658,19.52,327.419,-472.929,428.683,458.9254394,299.4095526,52.57643975,831.412,814.627,-466.245,711.114,-1517.966,721.7
434,1.264132721,-1.182889384,19.53,328.97,-472.941,425.552,449.9095624,288.8121361,57.18696907,835.68,817.313,-465.67,710.798,-1518.382,721.633
435,1.269470536,-1.185821552,19.54,331.05,-472.744,422.648,437.0043169,276.3032476,60.63774856,839.7,819.904,-465.168,710.915,-1518.221,721.626
436,1.274148929,-1.190812272,19.55,333.799,-472.292,420.243,419.3491642,262.1149233,63.17967524,843.466,822.374,-464.618,710.834,-1518.411,721.551
437,1.27803378,-1.195112845,19.56,336.827,-471.637,418.209,396.4146104,246.973939,61.96944173,846.955,824.758,-464.336,710.755,-1518.505,721.409
438,1.281293044,-1.201900704,19.57,340.098,-470.588,416.418,369.6320509,230.5996593,58.9632874,850.305,826.953,-463.908,710.765,-1518.595,721.305
439,1.283456839,-1.211703189,19.58,343.028,-470.004,415.06,338.3845423,212.8528416,55.84141976,853.287,828.958,-463.36,710.467,-1519.029,721.299
440,1.285929175,-1.214008989,19.59,345.666,-469.512,413.574,308.2533303,194.0754215,49.76759691,856.47,830.806,-463.128,710.439,-1519.035,721.225
441,1.28724779,-1.222618009,19.6,347.913,-469.297,412.104,274.2799065,174.1982013,43.68439665,858.867,832.449,-462.692,710.339,-1519.216,721.239
442,1.287934045,-1.230268586,19.61,349.669,-469.402,410.652,235.5158344,152.7788829,36.77107675,860.791,833.838,-462.399,710.278,-1519.291,721.258
443,1.288826116,-1.231624845,19.62,351.162,-469.553,409.361,195.0365861,130.0836082,27.82198117,862.587,835.024,-462.304,710.315,-1519.307,721.158
444,1.288965353,-1.239411625,19.63,352.411,-469.78,408.129,152.911604,105.5095,19.03559703,863.968,835.91,-462.099,710.278,-1519.42,721.039
445,1.28935456,-1.245355245,19.64,353.483,-470.061,406.973,110.7079597,80.15185271,9.3042916,865.068,836.641,-462.091,710.394,-1519.375,721.105
446,1.289282269,-1.248710958,19.65,354.575,-470.306,405.947,70.60388389,54.50478486,-1.804312447,865.963,837.16,-462.233,710.407,-1519.458,720.953
447,1.288970557,-1.252960466,19.66,355.583,-470.749,405.066,34.56982726,30.1719453,-13.71162484,866.675,837.58,-462.442,710.394,-1519.735,720.969
448,1.28844071,-1.256808318,19.67,356.683,-471.104,404.186,2.822193569,7.805195169,-26.06704352,867.089,837.835,-462.743,710.41,-1519.66,720.868
449,1.28747821,-1.261800485,19.68,357.672,-471.459,403.533,-22.27289611,-11.33539947,-39.09021597,867.465,838.012,-463.194,710.338,-1519.846,720.767
450,1.286796638,-1.263273951,19.69,358.732,-471.683,402.998,-40.88118721,-26.73839469,-52.59204958,867.64,838.081,-463.763,710.434,-1519.767,720.843
451,1.29053816,-1.262035871,19.7,359.666,-471.846,402.521,-51.95053048,-37.49725092,-65.72449488,867.799,838.124,-464.387,710.066,-1520.157,720.823
452,1.288879092,-1.265838455,19.71,360.492,-472.054,402.152,-57.16788637,-44.06049644,-78.29124615,867.754,838.061,-465.119,709.984,-1520.145,720.772
453,1.282411283,-1.27512343,19.72,361.341,-472.066,401.973,-53.93671804,-47.88136776,-84.86219768,867.975,837.829,-465.428,710.025,-1520.145,720.803
454,1.284343355,-1.27366825,19.73,362.121,-472.037,401.966,-54.37499474,-48.49201518,-98.0798343,867.101,837.633,-467.007,709.998,-1519.946,720.796
455,1.277037914,-1.28280285,19.74,362.779,-471.999,401.968,-49.73194429,-49.03239633,-104.9177238,867.061,837.149,-467.482,709.817,-1520.08,720.902
456,1.274250057,-1.284957683,19.75,363.553,-471.943,402.155,-46.16000446,-49.58549974,-110.970052,866.503,836.652,-468.521,709.984,-1519.937,720.908
457,1.270847379,-1.288891733,19.76,364.233,-471.955,402.512,-46.82925817,-52.15474283,-115.6401422,865.653,835.949,-469.553,709.922,-1520.039,720.936
458,1.267379484,-1.292362929,19.77,364.897,-471.894,402.926,-49.08866068,-56.39158733,-118.9792091,865.019,835.235,-470.623,709.857,-1520.048,720.876
459,1.264560303,-1.293170701,19.78,365.511,-471.903,403.367,-49.21325688,-60.88558864,-120.0364484,864.719,834.603,-471.618,709.966,-1520.064,720.924
460,1.261557943,-1.294837404,19.79,366.109,-471.915,403.898,-47.66406777,-65.96163096,-117.944319,864.393,833.891,-472.514,710.026,-1520.107,720.94
461,1.258657113,-1.292570413,19.8,366.733,-471.791,404.62,-40.9733908,-68.65390596,-116.7569706,864.446,833.419,-473.763,710.136,-1520.051,720.841
462,1.255231647,-1.292721965,19.81,367.161,-471.602,405.091,-32.87444244,-70.42156285,-115.37266,864.244,832.798,-474.899,710.131,-1520.134,720.699
463,1.252567804,-1.29087413,19.82,367.677,-471.529,405.716,-20.91794467,-70.48029778,-112.6995144,864.382,832.247,-475.91,710.184,-1520.063,720.776
464,1.249078977,-1.292188087,19.83,368.273,-471.233,406.463,-9.435302217,-70.31512943,-108.263732,864.245,831.564,-476.834,710.027,-1520.276,720.759
465,1.246455808,-1.289767065,19.84,368.706,-471.118,407.162,3.892606216,-70.06496497,-102.4651546,864.45,830.871,-477.736,710.165,-1520.095,720.717
466,1.243506513,-1.289084347,19.85,369.123,-471.04,407.95,15.87846318,-70.02332047,-97.21991947,864.488,830.152,-478.758,710.161,-1520.103,720.888
467,1.245908952,-1.292092559,19.86,369.698,-470.724,408.812,27.41788814,-71.14350836,-90.72721592,864.722,829.336,-479.553,710.086,-1520.088,720.926
468,1.23762126,-1.288191132,19.87,370.065,-470.584,409.538,37.37158178,-73.06732663,-84.08106114,864.953,828.533,-480.38,710.086,-1519.977,720.955
469,1.240075424,-1.291294219,19.88,370.586,-470.274,410.399,44.63274788,-76.19203041,-76.93141572,865.157,827.663,-481.104,710.14,-1519.816,720.973
470,1.236744741,-1.292499337,19.89,370.926,-470.148,411.154,49.11452259,-80.02506077,-70.20359327,865.398,826.799,-481.844,709.718,-1520.424,721.096
471,1.228299959,-1.285667883,19.9,371.418,-469.975,412.015,50.72666756,-84.39228202,-64.50819373,865.647,825.907,-482.582,710.001,-1520.005,721.047
472,1.230692956,-1.289517954,19.91,371.847,-469.895,412.789,49.29493128,-88.94355294,-60.54151478,865.866,825.001,-483.343,710.079,-1520.013,720.938
473,1.226673262,-1.287464375,19.92,372.39,-469.707,413.641,41.4068755,-92.49534148,-63.26735225,865.699,824.166,-484.578,710.213,-1519.853,720.92
474,1.218356503,-1.280208947,19.93,372.832,-469.79,414.503,34.52693775,-95.32241701,-64.63387074,866.135,823.278,-485.102,710.248,-1520.004,721.029
475,1.220898855,-1.285288478,19.94,373.36,-469.589,415.247,28.5923,-96.81454329,-63.81035031,866.506,822.43,-485.543,710.154,-1520.011,720.799
476,1.212551942,-1.276704372,19.95,373.816,-469.631,416.104,23.92189602,-96.95600261,-60.59814689,866.859,821.582,-485.934,710.18,-1520.065,720.921
477,1.209693298,-1.275301517,19.96,374.279,-469.591,416.877,21.86634284,-95.72771574,-55.80734913,867.313,820.748,-486.35,710.155,-1520.144,720.789
478,1.212944479,-1.281610757,19.97,374.895,-469.452,417.721,23.4897107,-93.39948598,-48.39489623,867.879,819.913,-486.598,710.161,-1520.129,720.802
479,1.204483297,-1.27344144,19.98,375.366,-469.475,418.5,27.89177069,-89.4441306,-40.31419899,868.408,819.165,-486.941,710.14,-1520.103,720.869
480,1.208258,-1.277079012,19.99,375.926,-469.323,419.435,36.11444762,-83.0798977,-31.42015158,869.113,818.551,-487.182,710.037,-1520.149,720.899
481,1.199494578,-1.26903382,20,376.454,-469.168,420.17,46.5634121,-76.45409832,-22.54349375,869.779,817.81,-487.409,709.732,-1520.456,720.871
482,1.197898113,-1.262625366,20.01,376.925,-469.072,421.033,57.39113891,-68.77546904,-15.53015233,870.387,817.217,-487.732,710.083,-1520.012,720.983
483,1.195881226,-1.258311318,20.02,377.466,-468.884,421.833,69.20697916,-61.08715579,-8.145129823,871.168,816.607,-487.78,710.075,-1519.915,720.871
484,1.193528696,-1.255870454,20.03,377.917,-468.767,422.61,80.36053746,-53.87895828,-2.84409658,871.912,816.025,-487.996,709.951,-1520.041,720.868
485,1.191568069,-1.251487609,20.04,378.48,-468.648,423.542,90.23268619,-47.1936847,0.581242996,872.699,815.506,-488.159,709.866,-1520.165,720.999
486,1.189324139,-1.248232656,20.05,378.977,-468.498,424.16,97.69435142,-40.84757,0.805924315,873.459,815.067,-488.439,709.819,-1520.23,720.923
487,1.18799215,-1.240745609,20.06,379.59,-468.333,425.164,102.660415,-35.59130978,0.777545071,874.261,814.613,-488.454,710.177,-1519.985,720.99
488,1.186147226,-1.237641174,20.07,379.928,-468.335,425.85,105.7338307,-32.3115446,0.374249244,875.148,814.112,-488.484,710.064,-1520.077,720.96
489,1.183941946,-1.2349133,20.08,380.481,-468.17,426.639,106.6665218,-30.16860147,-0.036141924,876.022,813.708,-488.485,709.885,-1520.349,720.951
490,1.182357759,-1.229418459,20.09,380.988,-468.034,427.405,104.7492916,-29.51309252,-1.331879784,876.813,813.279,-488.578,709.975,-1520.213,720.912
491,1.180648112,-1.224412029,20.1,381.419,-468.034,428.122,101.8788552,-29.8118252,-2.864855879,877.746,812.895,-488.628,710.018,-1520.217,720.931
