Time,Theta_Actual,Theta_Predicted,Gamma_Actual,Gamma_Predicted
43.18,0.0513074933049223,0.06438923263467965,-0.08714468504868,-0.09610177455662741
43.19,0.0514160871572969,0.0630087087299108,-0.0866787678821078,-0.09480779804251943
43.2,0.0512046160701997,0.06182246907712296,-0.085973813342165,-0.09393078891132946
43.21,0.0513473155404158,0.06184811280563193,-0.085544501340091,-0.0948917306408444
43.22,0.0512911744576693,0.06197668264966958,-0.0849039882202158,-0.09572016009716927
43.23,0.0513437795130309,0.06170182420670917,-0.0843920807715227,-0.0957189291594516
43.24,0.0513886319849739,0.06136442769217124,-0.0838486648768086,-0.09530867851040095
43.25,0.0511207981213741,0.06138652704836829,-0.0832385675850002,-0.09522558483258461
43.26,0.0511390841463285,0.06157226477659083,-0.0827628077765492,-0.09536071116934114
43.27,0.0511998175385779,0.06210443167255138,-0.0823367780209902,-0.0956777880987171
43.28,0.0510113460325455,0.0628433926974391,-0.0816429395932655,-0.09618087881838305
43.29,0.0507951942750317,0.0634091052162333,-0.0809060858264656,-0.09659287156446145
43.3,0.0509581317895378,0.06382446641608197,-0.0804614147741688,-0.09683050414103941
43.31,0.0509323128038855,0.0639034408472472,-0.0799421369637319,-0.09656354870526415
43.32,0.0508617658371239,0.06405604723403385,-0.0793479259465521,-0.09649604986185563
43.33,0.051046999003605,0.06370086323558175,-0.0789246720397579,-0.09583557374342644
43.34,0.0509407135097416,0.06328960792510849,-0.0784944265013347,-0.09513710582099677
43.35,0.0508990000500633,0.0627735978669604,-0.0779787733693047,-0.09454484855810774
43.36,0.0508032188466997,0.06212500042447816,-0.0774257288153429,-0.09398022251571408
43.37,0.0508044789470845,0.061760407840538566,-0.0769769917130649,-0.09385294758542262
43.38,0.050959236371984,0.06107201143736409,-0.076479027726224,-0.09346994606172124
43.39,0.0507970602472612,0.06081478431947763,-0.07593695995351,-0.09338530445559096
43.4,0.050681418497731,0.06039355172305494,-0.0754343343599067,-0.09303926385643893
43.41,0.0506362251525955,0.05998272472050613,-0.0749225701387227,-0.09258846567794506
43.42,0.0504310481517552,0.05964849982568106,-0.0744538559979608,-0.0921262143822543
43.43,0.0503607415214576,0.059202573252892916,-0.0739931761741375,-0.09134268873441798
43.44,0.0502090008594145,0.05888681731713646,-0.0734122537166244,-0.0908328896117262
43.45,0.0502045947813312,0.05932476530063279,-0.0731137802975887,-0.09115456117603754
43.46,0.0500897013292387,0.05958710046668236,-0.0725853921016804,-0.09116142964424934
43.47,0.0500254624872414,0.05998240799940521,-0.0721807858120121,-0.09145029084784387
43.48,0.0500348036338768,0.060062605801893695,-0.0716520545792233,-0.09129489517935428
43.49,0.0500288352532857,0.06027191084306638,-0.0712328743733414,-0.09134527183507081
43.5,0.049824041374364,0.06025100476474686,-0.0707279710945442,-0.09118210454473308
43.51,0.0499051539426997,0.06015597304130693,-0.0704012846837703,-0.09094088986215976
43.52,0.0499345823421088,0.06002151768351982,-0.0699311633113517,-0.09057112017196677
43.53,0.0497671826108241,0.05959611062117943,-0.0694017970799319,-0.09005183013197557
43.54,0.0496571097241275,0.05911220477320284,-0.0689604072863326,-0.08949925489434098
43.55,0.0496363134621051,0.059068442206501835,-0.0686773320354019,-0.08963693412402426
43.56,0.0494893673823958,0.05838298542135894,-0.0682060040888027,-0.08915849090967704
43.57,0.0493428241779752,0.057989316357919,-0.0678116973336749,-0.08892231226755135
43.58,0.0493018393467278,0.05747664348674684,-0.0673871633790157,-0.0883846460452248
43.59,0.0489164371339397,0.056732715589795736,-0.0668542392456237,-0.08729943479118202
43.6,0.0487800847629647,0.05592402942660312,-0.0664662813722191,-0.08604590567404517
43.61,0.0485676773248744,0.05530392471680968,-0.0659769466370578,-0.08507424750132134
43.62,0.0485617535100111,0.055115359266067344,-0.0657147453314646,-0.08465285155329959
43.63,0.0482922378561419,0.05475206244150327,-0.0652273401599195,-0.084050647235509
43.64,0.0480054138012148,0.05457548052574637,-0.0647928044111172,-0.0838794665380968
43.65,0.0478318885401182,0.05443986795963551,-0.0643416343986071,-0.08365565924379172
43.66,0.0476025440974705,0.05452234587140932,-0.0639004548940051,-0.08355180209498926
43.67,0.0475643598228541,0.054808358416618116,-0.0636604903211269,-0.08386731458922629
43.68,0.0473891549991642,0.055473205592848615,-0.063265384527943,-0.0846819142798916
43.69,0.0474704312842741,0.05588213542520349,-0.0629183449209313,-0.0852965206538431
43.7,0.0473468448619034,0.0541599230672898,-0.0622829136336611,-0.08348200162918255
43.71,0.0473438812301477,0.052755350540994575,-0.0618873721158475,-0.08210708572292147
43.72,0.047166513042545,0.05186075766418379,-0.0615361079096567,-0.08114095602045311
43.73,0.0472359139913962,0.051069579386106526,-0.0611764955868882,-0.08000497984725985
43.74,0.0472853452457891,0.050725330712670054,-0.0609673647806472,-0.0793612166455392
43.75,0.0471198779303902,0.051095382868612885,-0.0605472842596346,-0.07976336846696738
43.76,0.0470864890041784,0.05178872527583997,-0.0602235027260026,-0.08056398063461835
43.77,0.0466668014945637,0.05250603124895766,-0.0596728781558439,-0.08109228269662494
43.78,0.0465476548757569,0.05334936992251238,-0.0592829843755354,-0.08195891089277217
43.79,0.0463460971355426,0.05444079174703453,-0.0589917887111533,-0.0830698784695289
43.8,0.0461367074988189,0.05525158776085715,-0.0585951549885802,-0.08364488229375128
43.81,0.0458194257332175,0.055823690881318784,-0.058218257733166,-0.08409480075105334
43.82,0.0457923711726293,0.05634051058896624,-0.0580342292569696,-0.08455601802012352
43.83,0.0457176095221455,0.05671839168058795,-0.057829824959151,-0.08488753723132246
43.84,0.0456316716950866,0.057257688336899044,-0.057575395042244,-0.08568112448863481
43.85,0.0455864484065558,0.05727895955719035,-0.0573006636848466,-0.08553480340131214
43.86,0.0453782618005391,0.057077470539886516,-0.0567779750065695,-0.08519210618443476
43.87,0.0454106557795891,0.056471626045306346,-0.0565070808174914,-0.084218928988716
43.88,0.0453932305103349,0.055826150578997355,-0.0561187927873516,-0.08328813938304641
43.89,0.0454393282039951,0.05516633280816577,-0.0559344306050581,-0.08247694431921412
43.9,0.0454923937662791,0.05447777709108959,-0.0556725399815851,-0.08159876116905959
43.91,0.045573184382529,0.05384237161148874,-0.0553891568695464,-0.08067545662824457
43.92,0.0454774207108623,0.053094905529818034,-0.0550167415999327,-0.07972248317186124
43.93,0.0454907766110853,0.052932371060650914,-0.0547517792586522,-0.07938104589936666
43.94,0.0453223604318126,0.05294870457782129,-0.0544473082902099,-0.07933227591950492
43.95,0.0453134674974943,0.05321533924354992,-0.0542037710862944,-0.0795272640153543
43.96,0.0453424323919932,0.05311626831395259,-0.0540367471956725,-0.07929963853792224
43.97,0.0452446393611228,0.05349391988058969,-0.0538228909582336,-0.07958235338757604
43.98,0.0451504599659349,0.05342061092895632,-0.0535633650771786,-0.07931516949070928
43.99,0.045172825010625,0.05369525786468882,-0.0534252977481561,-0.07953912362635368
44.0,0.0449411485279997,0.05416336519701731,-0.0531420005525574,-0.08009974600033819
44.01,0.0447272937365818,0.05457927508499181,-0.0528674240210531,-0.08053640600564183
44.02,0.0445951273115848,0.05515337801635237,-0.0526371804792917,-0.08111057054144313
44.03,0.0444164898219863,0.0555380964346266,-0.052348120054866,-0.08128397234894305
44.04,0.0443498193793129,0.05586925209482855,-0.0521225642996626,-0.08139154021421818
44.05,0.0442813932471755,0.05606287169200152,-0.0518965005036392,-0.08149910600742662
44.06,0.044326635677158,0.05629657196657657,-0.0518193291971939,-0.08161348240797876
44.07,0.0442373235106011,0.056638929643190686,-0.0516474599607888,-0.0819130048091219
44.08,0.0442674805884823,0.056693469826341554,-0.0513831495598217,-0.08171292126435914
44.09,0.0443552916711606,0.056519199644630605,-0.0512285272738481,-0.08136319870193778
44.1,0.0443751017331599,0.05618266398264011,-0.0510704583279516,-0.08065933672800116
44.11,0.0443038887777257,0.05609829025562068,-0.0508488696577619,-0.08050448460200155
44.12,0.0442908959684631,0.056102291596876235,-0.0506823707922195,-0.08062629634136347
44.13,0.0441619315095216,0.05629799498394937,-0.050459687224766,-0.08092528848801467
44.14,0.0441716727884907,0.056670670902702495,-0.0504391402653287,-0.08145479129354566
44.15,0.0442253419595721,0.05678591588067706,-0.0502596565705755,-0.08136608309836177
44.16,0.044357561612783,0.05640840117952002,-0.0502153065038966,-0.08070750424379163
44.17,0.0442321214810818,0.0562237026601889,-0.0500442954245405,-0.08022153180501929
44.18,0.0442690006545755,0.05621342454903985,-0.0499043855197056,-0.07998843860488639
44.19,0.044133818764891,0.05620405445882592,-0.0496792810218792,-0.07969935203648414
44.2,0.0442710184632303,0.0533365721128073,-0.0493047091152152,-0.0750900134103202
44.21,0.0441198564644497,0.0510952603955998,-0.0489850087593184,-0.0713675884305498
44.22,0.0443110471517109,0.049979242930005774,-0.0490130597506458,-0.06932530546948891
44.23,0.044242121814483,0.04956259562525587,-0.0487814820657908,-0.06837684232324
44.24,0.0440190828889456,0.05229706793348176,-0.0489035930432908,-0.07215431328595508
44.25,0.0439915831390216,0.05274345544567005,-0.0484749118085173,-0.07270518651341375
44.26,0.0441464705438183,0.053630589286134914,-0.0483712601775306,-0.07376411246314704
44.27,0.044276633846699,0.05494558753260327,-0.0484265770305546,-0.07566801638481806
44.28,0.0443485128197727,0.05627380046900302,-0.0483169811584487,-0.07765452328711142
44.29,0.0444228036951868,0.05782063031707511,-0.0485649407041837,-0.07984000522596793
44.3,0.0445098925999679,0.058983707632865784,-0.0484829902269679,-0.08168261879117283
44.31,0.0444132696600604,0.060284662952438346,-0.0483881757906831,-0.08353184164665886
44.32,0.0443205985927846,0.061091891066530755,-0.0481992679619215,-0.08461799011694027
44.33,0.044482113448001,0.061788541225428074,-0.0482700541732658,-0.08548493290886088
44.34,0.0443214522139669,0.062206884091229035,-0.0480920796154486,-0.08585007329071512
44.35,0.0444169570132714,0.06210599676469261,-0.048015100044209,-0.08541347809090641
44.36,0.0443194809721111,0.06174285926950999,-0.0478579197459051,-0.08464455607588608
44.37,0.0443132609178553,0.061259366041933064,-0.0478560038616945,-0.08360198224071468
44.38,0.0443430393080608,0.060112620504349804,-0.0476979275900898,-0.08164541993385371
44.39,0.0443407249275004,0.05916162191679636,-0.0476259820771009,-0.08006444944110032
44.4,0.0444419184091815,0.05840150240537594,-0.0476019057977266,-0.07884350173004165
44.41,0.0445902256687661,0.05805567391533782,-0.0477233304180257,-0.07809789556238879
44.42,0.0447262646700614,0.057847875149025486,-0.0476704484029433,-0.07763320318510708
44.43,0.0448227399049318,0.057972522869626474,-0.0476844027966926,-0.07763478671847797
44.44,0.0452076422521322,0.058444663405901785,-0.0476686806029435,-0.07808890430296264
44.45,0.0453296724048789,0.05876477533292816,-0.0476801925248711,-0.07814517730057817
44.46,0.0455280892107515,0.059065342125076026,-0.0477197863813408,-0.0783654573761266
44.47,0.0456016651471584,0.05968128444486759,-0.0477056456948404,-0.07908095364282124
44.48,0.0457197715262475,0.06035010345822625,-0.0478156772178547,-0.0799598736895254
44.49,0.0458759675105168,0.060853740394846714,-0.0477576596835121,-0.08075897955385186
44.5,0.0459723355903749,0.0613291688360592,-0.0479650624681542,-0.0813746777454324
44.51,0.0460097552831564,0.06178120984357817,-0.04789211902027,-0.08211078771303466
44.52,0.045848175467964,0.062117406045672105,-0.0475870828855091,-0.08271369019628373
44.53,0.0456815501337054,0.06259496866018605,-0.0473498057741463,-0.08330443419063888
44.54,0.0455160026392655,0.06269191403522514,-0.0471755789851819,-0.08344805185868248
44.55,0.0457426285740604,0.0628767721349946,-0.0472929579681669,-0.08360050414379866
44.56,0.045370706654104,0.06285654216108608,-0.0466982339717004,-0.08351914483602721
44.57,0.0454509151110344,0.0627147628302355,-0.0467951133794756,-0.0832042453193447
44.58,0.045409562312422,0.06295279816722893,-0.0468462534775626,-0.08305538388251892
44.59,0.0456008829093564,0.06285823649721697,-0.0469163950735549,-0.08261787577501534
44.6,0.0456271037457498,0.06287567821766951,-0.046975720518187,-0.08238740981245099
44.61,0.0455823079026404,0.06282296934418419,-0.0469717458802557,-0.08211294588722026
44.62,0.0458362086140092,0.06241059894020162,-0.0471432771932839,-0.08136870477251644
44.63,0.0459912253289313,0.06221117261778696,-0.0473554458951555,-0.08093148493371909
44.64,0.0459905086535525,0.06266989840413538,-0.0473837432085184,-0.08127846323211434
44.65,0.0461629633026753,0.06327063149949742,-0.0475798371206745,-0.08197733772700763
44.66,0.0461415984332088,0.06375444431280305,-0.0475896545628002,-0.08254294920986444
44.67,0.0461939732571662,0.06412676898906883,-0.0476354298388771,-0.08290759365022708
44.68,0.0464319175934981,0.06396928090403686,-0.04777687753612,-0.08252520891762613
44.69,0.046313595731128,0.06445431641390896,-0.0477710079651298,-0.08315467534537646
44.7,0.0465826678203747,0.06437520900699864,-0.0479803034480589,-0.08296423472381569
44.71,0.0468916004900868,0.06448277833754949,-0.0482343876661949,-0.08313133794193739
44.72,0.0468799634926521,0.06464096555706708,-0.0482596934489368,-0.08327310355800277
44.73,0.0469946206258322,0.06470523418321619,-0.0483135125558819,-0.08307413911429395
44.74,0.0472450860777711,0.06478855942745895,-0.0485076487954128,-0.08302104165587802
44.75,0.0473769003878693,0.06518368270043286,-0.0486998943617043,-0.08332712237540546
44.76,0.0474259385285601,0.06506808744352552,-0.0486951130458668,-0.08294063861415962
44.77,0.0474869919176061,0.06497777370983007,-0.0487731283155031,-0.0825526091849412
44.78,0.0478668092077667,0.06531339995904029,-0.0491366426484834,-0.08273196545866113
44.79,0.0480484698761982,0.06522596073644454,-0.0493344532739247,-0.08248019674565016
44.8,0.0481456715084163,0.06528224870462607,-0.0494140042005465,-0.08257314055996229
44.81,0.0482032483555668,0.06576031460584342,-0.0495424458014502,-0.08321117130872135
44.82,0.0483760689955991,0.06610290733765392,-0.0498175542040267,-0.08364113499822194
44.83,0.0483974730351378,0.06583579042446802,-0.0498116824870612,-0.08335962525986237
44.84,0.048676771218204,0.06601991437637841,-0.0501332130768373,-0.08350569025292205
44.85,0.0487054595288438,0.06632073617647422,-0.0502212390393496,-0.08369818858309258
44.86,0.0488267191970371,0.06671571443464745,-0.0503921650498638,-0.08399066684143255
44.87,0.0487666890242892,0.0669629036064318,-0.0503792984098299,-0.08401828877666236
44.88,0.0490224281124798,0.06709815166955979,-0.0507063986342648,-0.08392413589871701
44.89,0.0490353323967178,0.06760714355139133,-0.0508327474201945,-0.08453914760134057
44.9,0.0487619474365686,0.06764692319101118,-0.0507139846781748,-0.08439098691873212
44.91,0.0486204880124015,0.06804120988590634,-0.0506452946271656,-0.08470261904183939
44.92,0.0488275166857048,0.06845050062167896,-0.0509348273410022,-0.085236023979225
44.93,0.0486997620792829,0.06897425775818103,-0.0510280434128082,-0.08589118417349373
44.94,0.0493932104197213,0.06898413422748578,-0.0519964761887304,-0.08599999958154658
44.95,0.0494666638078956,0.06873401574236387,-0.0520815534361049,-0.08557176172381421
44.96,0.0495323014010181,0.06848595737050395,-0.0522427726413848,-0.08512391280707124
44.97,0.0497015610918932,0.06817875808860749,-0.0524263839999111,-0.08465338123909467
44.98,0.0498381983494395,0.06797962752921019,-0.0525974479967186,-0.08443696216528662
44.99,0.0498681481392236,0.0679268365616722,-0.0527374512279855,-0.08406180155286118
45.0,0.0497815254206817,0.06796564099124844,-0.0528040538305176,-0.08390946594694051
45.01,0.0499082170767801,0.06777437496913472,-0.0528788348554256,-0.08341548197792842
45.02,0.0499180681776752,0.06792739974235823,-0.0530557422720604,-0.08339049612339353
45.03,0.0500007473234524,0.06813319459200207,-0.0531476832784939,-0.08347410541648399
45.04,0.0499973618839897,0.06784048434224006,-0.0532195277357469,-0.08310688368003141
45.05,0.0499939634657019,0.06783050259273292,-0.0533848961346613,-0.08302633476625203
45.06,0.0500188192845013,0.06839943043245061,-0.0534254891221722,-0.08369795660649054
45.07,0.050128003244939,0.06841975459108832,-0.0535928546684594,-0.08385912258306075
45.08,0.0500475749330102,0.06851360317190305,-0.0536734799893881,-0.08420576557505177
45.09,0.0501029947951587,0.06840700058693906,-0.053729595483452,-0.08403567822882137
45.1,0.050175913392563,0.0684587732274147,-0.0538866238459229,-0.08430915352848994
45.11,0.0502220582448516,0.0684524842758839,-0.0539542362938442,-0.08446539344915921
45.12,0.0502389815280709,0.06866748227333344,-0.0541271859925232,-0.08474472100457844
45.13,0.049967643766999,0.06825404140998116,-0.0539124673128091,-0.0841743906624137
45.14,0.0501290938784585,0.06826960931898146,-0.0541340545708415,-0.08422151891344379
45.15,0.0499759399446925,0.06816599835630867,-0.0542125901761041,-0.08379443147552036
45.16,0.0499665406047013,0.06815866661219956,-0.0542546613540627,-0.08375285176827642
45.17,0.0499883832481808,0.06779015463181098,-0.0543028589309123,-0.08322351802626543
45.18,0.0500250325109452,0.06751602743723759,-0.0544494349950599,-0.08273797331209126
45.19,0.0500217192372516,0.06766533442764078,-0.0546051287730654,-0.08284150429532622
45.2,0.0499587596904263,0.0673777125729361,-0.0545772325943598,-0.08250514270921468
45.21,0.0499646378995237,0.0671203549016977,-0.0545893666740123,-0.08213479909738153
45.22,0.050095160277123,0.06745382572072689,-0.0547464894242421,-0.08249069550879617
45.23,0.0500060518100082,0.0677096591653209,-0.0546789350671974,-0.08284642963537005
45.24,0.0498988178231213,0.06756449555506397,-0.0547218961229106,-0.08274620369176346
45.25,0.0499164808100252,0.06775459079851742,-0.0547505479128171,-0.08290636670438273
45.26,0.05001008570825,0.06756483504397086,-0.0547634386046484,-0.0827809446557159
45.27,0.0500620592854544,0.06728015348055985,-0.0547650335932065,-0.0823599222398944
45.28,0.0501550348197899,0.06748986673244858,-0.0548225765736711,-0.0826050814553363
45.29,0.0501739574363731,0.06731833989514716,-0.0548302570569417,-0.08228738013623592
45.3,0.0500341693686434,0.06702627176004225,-0.0547116147139244,-0.08189880887400058
45.31,0.0502130520654712,0.0672040752667155,-0.0548589935625207,-0.08213563016455509
45.32,0.0500970720021726,0.06709041689696679,-0.0546901113829776,-0.0819798323412797
45.33,0.0502046835948164,0.06670154121407848,-0.0547405016941743,-0.08156576288488727
45.34,0.0501692093226004,0.06691947761241732,-0.054731248816619,-0.0818419440531113
45.35,0.0502893682258406,0.0670990736717724,-0.0546348837840154,-0.08181646080527646
45.36,0.0501623269340698,0.0667887660132702,-0.0545395319714217,-0.0812517767409901
45.37,0.0502428795772335,0.066814610953291,-0.0546371856917835,-0.08125096349236326
45.38,0.0503637186566218,0.06666728695114754,-0.0546464595197108,-0.08106468914642148
45.39,0.0503840950654586,0.06628140952413512,-0.0546536769979387,-0.0805861626632831
45.4,0.0504704095393833,0.0662653573107598,-0.0546636767347448,-0.08046392783089759
45.41,0.0504744429169408,0.06624031919962575,-0.0546663456422831,-0.08037465669687353
45.42,0.050674061675816,0.06621247115157215,-0.0547605441501479,-0.08026807401360239
45.43,0.0502832560095227,0.06621706397235608,-0.0545878834541593,-0.08018133331412372
45.44,0.050604301761884,0.06611144523975622,-0.0546156405391884,-0.08011804061516678
45.45,0.0503692633981057,0.06598371417025492,-0.0544981195694165,-0.07999068797091069
45.46,0.0502112261237848,0.0659245466990881,-0.0541879908145817,-0.07995833180837489
45.47,0.0500937386408443,0.0657032000898319,-0.0541806978898989,-0.07983692438204941
45.48,0.0503855567616878,0.06578273235953933,-0.0541631818545287,-0.08004829994152252
45.49,0.0503146557706665,0.06597238832001838,-0.0540723313633875,-0.08036264142649714
45.5,0.0501435820855487,0.0655707719692239,-0.0539273347036438,-0.07991463387764203
45.51,0.0500693235158633,0.06514946263378853,-0.0538179938250368,-0.07957015011844451
45.52,0.0499885601669383,0.0649177437573891,-0.0537313201237266,-0.07941771543048705
45.53,0.0502812537391149,0.06485382168962828,-0.0537318079317734,-0.07963255878418743
45.54,0.0502624328605109,0.06461832142743415,-0.0535875330006319,-0.07940209254895685
45.55,0.0503279458809529,0.06431321300046217,-0.0535303680419267,-0.07905523065703407
45.56,0.0502324833589573,0.06436579229258582,-0.0532933827153382,-0.07918928342311568
45.57,0.0502041138550799,0.0643209983196204,-0.0531794805500203,-0.07920348455224913
45.58,0.0501690484194994,0.06407997192528028,-0.053058359334656,-0.07876663568606669
45.59,0.0499819432306081,0.06416701707726774,-0.05290968390009,-0.0789170209081588
45.6,0.0499980834377933,0.06428915355078071,-0.0528179426270432,-0.0790957797942234
45.61,0.05007544150773,0.06443587565314995,-0.0528131749082248,-0.07908975421441322
45.62,0.0499756200118004,0.06448272193995261,-0.0526761852933578,-0.07895520522479206
45.63,0.0498023124396658,0.06422894894340572,-0.0524118737537727,-0.07856841635897385
45.64,0.0498348468358179,0.06419387938155166,-0.0523642233123803,-0.07845723277507685
45.65,0.0497908210151551,0.064160344049028,-0.0522339182269864,-0.07837393687900976
45.66,0.0499821750620378,0.06401942120053492,-0.052130664983881,-0.07811383176217193
45.67,0.0499306058255546,0.06414087918700626,-0.052041737935451,-0.07826146302647491
45.68,0.0499614407992199,0.06811391577660056,-0.0521890866242266,-0.08297206281347058
45.69,0.0496855575164578,0.07104306476002455,-0.0519103861806234,-0.08642618391443849
45.7,0.0494695331208537,0.07325095543678922,-0.0516735770593456,-0.08899409936188979
45.71,0.049276059455329,0.07409869779937839,-0.0514900237163749,-0.09011044196591551
45.72,0.049225878240978,0.07352633312988083,-0.0513164577273705,-0.08956412509339307
45.73,0.0494342273001078,0.07216856046938486,-0.0513122917198848,-0.08791166404555559
45.74,0.0488505990621244,0.06603741628100837,-0.0507009006595677,-0.0805375667486873
45.75,0.0487915868916979,0.06042167823954417,-0.0504161362000604,-0.07401089231146551
45.76,0.0490155069680846,0.05919230891557831,-0.050646907546729,-0.07263307953505492
45.77,0.0488449499019573,0.0588265675465579,-0.0505144005306405,-0.07212078951711229
45.78,0.0487072027580417,0.05845805897450856,-0.0502710538824677,-0.07156192762008554
45.79,0.0486916410402498,0.05865052823809905,-0.0502209153329666,-0.07174599718261054
45.8,0.0486832626652266,0.05919480606339911,-0.0501668141905226,-0.07229344331158552
45.81,0.0488234571185045,0.05970273500674934,-0.0501181947874734,-0.07297612499758128
45.82,0.0488351691685288,0.06035585552575666,-0.049912546321453,-0.07367160229163489
45.83,0.0486203031427706,0.06151965772347209,-0.0496774173132277,-0.07501845642148308
45.84,0.0483909938623177,0.05866510489150522,-0.0491043598061019,-0.07179590650347095
45.85,0.0484800841087465,0.05680912500564612,-0.0490400392209912,-0.06972555203825455
45.86,0.0483695865817908,0.055747891260285516,-0.0487223808401038,-0.06828549867090047
45.87,0.0486817430186275,0.058198348203494704,-0.0489717659956394,-0.07092106543757876
45.88,0.0485362129060326,0.06120767695991774,-0.0488881137229803,-0.0742180608169363
45.89,0.0484044991277405,0.06409744729509578,-0.0486860249530991,-0.07754162217143347
45.9,0.0486031709201254,0.06743084845640643,-0.0487583932783336,-0.08091718555851629
45.91,0.048492025410291,0.07020707115630816,-0.0485441683158693,-0.08385170519243933
45.92,0.0484903286181157,0.07191028482062,-0.0484726193234087,-0.08567002752352085
45.93,0.0484693261243359,0.07239076268600217,-0.048268832034929,-0.08625055246696797
45.94,0.0482104569851846,0.0714881266888695,-0.0481246843462592,-0.08513566733359286
45.95,0.0485058095639819,0.06826453519459814,-0.047892401247809,-0.081983781315387
45.96,0.0484794355785682,0.06455612495335852,-0.0476475107340483,-0.07834215721141811
45.97,0.0483976742332554,0.06430607005232365,-0.0478009995846471,-0.07782590927628757
45.98,0.0484776031952546,0.06305047707857334,-0.0476567251427257,-0.07608605002494735
45.99,0.0481312120907862,0.06038932000727047,-0.0472737089507297,-0.07363062548132718
46.0,0.0482860725793714,0.05833395237329079,-0.0471892055656948,-0.07178649659567655
46.01,0.0483952776149585,0.05429386669857182,-0.0467654569529303,-0.06853861217564948
46.02,0.0481462688457243,0.05176212846324371,-0.0465978538618454,-0.06673426373574709
46.03,0.0482495030293575,0.05066635634763669,-0.0464659706966295,-0.06601648963332273
46.04,0.0483061690441086,0.05116789309703095,-0.0465618041272971,-0.06585072677193901
46.05,0.0481544559040226,0.05246409018746929,-0.0463926820488677,-0.06629604202356318
46.06,0.0482540663771255,0.05433397542291081,-0.0462799692873306,-0.06731562018514065
46.07,0.0483245398020648,0.059095759386278285,-0.0465389007593024,-0.07089084259438864
46.08,0.0482398633170268,0.06425267125322982,-0.0464478906526472,-0.0752314166092495
46.09,0.0480464077946318,0.06886340184740004,-0.0462290660131107,-0.07943545973883591
46.1,0.0480578388809283,0.06887634826965448,-0.0458493160173339,-0.07966602644686283
46.11,0.0481467067020769,0.06803441138027536,-0.0458440505146523,-0.0790962201466793
46.12,0.0479441610928295,0.06639049667292973,-0.0455708735311511,-0.07796187370887389
46.13,0.0479990683387245,0.06399104322426377,-0.04550316473298,-0.07610446631869995
46.14,0.047741311537365,0.06171441382686556,-0.0452935794117373,-0.07448491835483666
46.15,0.0478769208940485,0.05909138089051201,-0.0451801746132165,-0.07219291944010094
46.16,0.0478921638546539,0.05686295217541297,-0.0451263407746492,-0.07028736654693606
46.17,0.0478958575382752,0.0554813154231561,-0.0449801392871598,-0.06918227946678131
46.18,0.0475895090788058,0.054479929430240506,-0.0447662487993845,-0.06833318694087306
46.19,0.0475894805185586,0.05386022339704841,-0.0446895217195819,-0.0676486527101665
