Time,Theta_Actual,Theta_Predicted,Gamma_Actual,Gamma_Predicted
20.91,0.0252567101739414,0.01613010384954692,-0.0698860740213371,0.01613010384954692
20.92,0.0252972890794183,0.016139968400134246,-0.0696439576025463,0.016139968400134246
20.93,0.0252839374508291,0.01615439120237665,-0.0693884854884185,0.01615439120237665
20.94,0.0253098980674131,0.01616928255144762,-0.0691793918723192,0.01616928255144762
20.95,0.0254847321709564,0.016184974150386906,-0.0691025911878888,0.016184974150386906
20.96,0.0254169800390603,0.016203363117819062,-0.068855817997305,0.016203363117819062
20.97,0.0255021584035012,0.016222555904653192,-0.0686999812717302,0.016222555904653192
20.98,0.0255212846561328,0.01623803598127245,-0.068519055101601,0.01623803598127245
20.99,0.0253499834984328,0.01625366502622099,-0.0681680164033379,0.01625366502622099
21.0,0.0254505915510094,0.016268937098775423,-0.0680111853779551,0.016268937098775423
21.01,0.0254382785094458,0.016287396116317066,-0.0677425191380351,0.016287396116317066
21.02,0.0256077559021244,0.016300774148283743,-0.0674955605505544,0.016300774148283743
21.03,0.0253874027128727,0.01631690091423691,-0.0671613647540882,0.01631690091423691
21.04,0.0255250612488114,0.016331171284976558,-0.0670584581776474,0.016331171284976558
21.05,0.0255291352041469,0.016342373143340416,-0.0669169462296464,0.016342373143340416
21.06,0.0255210320425833,0.016351477599041268,-0.0667505577365842,0.016351477599041268
21.07,0.025498416062398,0.01635807287300445,-0.0663607218168308,0.01635807287300445
21.08,0.0254404005657038,0.016368139288141816,-0.0661065036136914,0.016368139288141816
21.09,0.0254911476402974,0.016379103918638175,-0.0658214657593667,0.016379103918638175
21.1,0.0254474825759285,0.016388997373543622,-0.0655783850509004,0.016388997373543622
21.11,0.0254859508155197,0.016397907346949025,-0.0654739915660813,0.016397907346949025
21.12,0.0253422048335413,0.016402921704732763,-0.0651988118564796,0.016402921704732763
21.13,0.0253290982976064,0.016410060311735926,-0.0650079478980398,0.016410060311735926
21.14,0.0254319986477883,0.016421200821138293,-0.0649299198616864,0.016421200821138293
21.15,0.0254199697979389,0.016438096301144074,-0.0646643444718656,0.016438096301144074
21.16,0.0254325356187946,0.01645573624209122,-0.0645054819525067,0.01645573624209122
21.17,0.0254187974014785,0.01646104238040858,-0.0643048838991546,0.01646104238040858
21.18,0.0253552588116439,0.01647029957224646,-0.0641999662015635,0.01647029957224646
21.19,0.0252482517826284,0.01647985686286964,-0.0637770956392548,0.01647985686286964
21.2,0.0254002864433055,0.016490407686722722,-0.0636190191497262,0.016490407686722722
21.21,0.0253684376097663,0.016501782063085713,-0.0634208417791262,0.016501782063085713
21.22,0.0254113462798769,0.01651070845682333,-0.0633546924390356,0.01651070845682333
21.23,0.025191217836425,0.016508204804505898,-0.0630112239656118,0.016508204804505898
21.24,0.025314433228191,0.016508340922007366,-0.0629897657140193,0.016508340922007366
21.25,0.0253498191719383,0.01649748079932251,-0.0627847887773879,0.01649748079932251
21.26,0.0253530832444779,0.016494462287308408,-0.0625401064921702,0.016494462287308408
21.27,0.0252518778754158,0.01649354140065588,-0.0623157358219172,0.01649354140065588
21.28,0.025298526379523,0.016494274735341066,-0.062285995449461,0.016494274735341066
21.29,0.0251315793404832,0.016501911228009147,-0.0618527462129651,0.016501911228009147
21.3,0.0252534810460347,0.016515978294553372,-0.0618090431855123,0.016515978294553372
21.31,0.0252710238817286,0.01653770307007767,-0.061765999651547,0.01653770307007767
21.32,0.0251483874131313,0.016560737477434456,-0.0615167451318645,0.016560737477434456
21.33,0.0250024225218814,0.016578334772202885,-0.0613391222372962,0.016578334772202885
21.34,0.0250893974777425,0.016598906243877495,-0.0612401737125292,0.016598906243877495
21.35,0.0250992328464861,0.016621239838221447,-0.0610600160150372,0.016621239838221447
21.36,0.025051136898561,0.016638583214263765,-0.0608772971773778,0.016638583214263765
21.37,0.0249714693864012,0.01664551576115172,-0.0607643242422029,0.01664551576115172
21.38,0.0248500577149118,0.016652485728127088,-0.0605554653840558,0.016652485728127088
21.39,0.0248974469190982,0.01665271277750042,-0.0604485275614186,0.01665271277750042
21.4,0.0250142084254571,0.016656336481021765,-0.0603558898509334,0.016656336481021765
21.41,0.0247714859055839,0.016642325205463795,-0.0601088359555464,0.016642325205463795
21.42,0.0248151742702908,0.016628361260337798,-0.0599255713485853,0.016628361260337798
21.43,0.0248210510823603,0.016624225145299504,-0.0598519909695485,0.016624225145299504
21.44,0.024833971790525,0.01662361840411794,-0.0597062860202968,0.01662361840411794
21.45,0.0245357779831381,0.0166176449684451,-0.0595025244403956,0.0166176449684451
21.46,0.0244865119893226,0.016615457202172133,-0.0593202976432717,0.016615457202172133
21.47,0.0244416247122328,0.016623600084301946,-0.0591853974124158,0.016623600084301946
21.48,0.0244773467535192,0.016642687966781367,-0.0591202060632606,0.016642687966781367
21.49,0.0243472700044771,0.01666040254764288,-0.0590351928272962,0.01666040254764288
21.5,0.0242676178318036,0.016669540515598134,-0.0589941068963906,0.016669540515598134
21.51,0.0243381364839188,0.016677238312737604,-0.0588688201525174,0.016677238312737604
21.52,0.0242717459901946,0.0166873594609574,-0.058617032469634,0.0166873594609574
21.53,0.0242721724457589,0.01670085114299087,-0.058517146213989,0.01670085114299087
21.54,0.0240250768007483,0.01669603737981054,-0.0583567177939512,0.01669603737981054
21.55,0.0239541912131702,0.016699510902971837,-0.0582205570459458,0.016699510902971837
21.56,0.0239990957865781,0.01670779526144106,-0.0582218083691563,0.01670779526144106
21.57,0.0239864953457827,0.01671336436773705,-0.058096785383836,0.01671336436773705
21.58,0.0237565484009243,0.016711674163025873,-0.0579522117388591,0.016711674163025873
21.59,0.0237029901389657,0.016714787081534465,-0.0578233126683609,0.016714787081534465
21.6,0.0237624807290433,0.016713907303983602,-0.0577178065899808,0.016713907303983602
21.61,0.0237908727424942,0.016716085581465742,-0.0577065676618663,0.016716085581465742
21.62,0.0235502127636166,0.016704551055314255,-0.0575664257590169,0.016704551055314255
21.63,0.0235121841399919,0.016699608403458514,-0.0574434512327612,0.016699608403458514
21.64,0.0234877024232094,0.01670643546119462,-0.0573777923362223,0.01670643546119462
21.65,0.023501744849404,0.01671877867223219,-0.0573971490261257,0.01671877867223219
21.66,0.0234644076451369,0.01672862270557691,-0.0573304969943324,0.01672862270557691
21.67,0.02335688902445,0.01673590886212606,-0.0573487655574449,0.01673590886212606
21.68,0.0233523764973871,0.01674781066574828,-0.0572422885253676,0.01674781066574828
21.69,0.0232825663442607,0.01676724657249289,-0.0572008845926888,0.01676724657249289
21.7,0.0232761434746069,0.01678842578891848,-0.0572528979550421,0.01678842578891848
21.71,0.0232049381410108,0.016806040739016304,-0.0572727114902073,0.016806040739016304
21.72,0.0230702427305247,0.016815305044336315,-0.0572101792138025,0.016815305044336315
21.73,0.0230614921107221,0.016818595993070833,-0.0572146153944175,0.016818595993070833
21.74,0.02297202502198,0.0168176920444838,-0.0571084365755006,0.0168176920444838
21.75,0.0228994117103668,0.016810649179597126,-0.057100342467347,0.016810649179597126
21.76,0.0228798489412201,0.01680262391516695,-0.0572483526966426,0.01680262391516695
21.77,0.0227547165960389,0.0167989971657324,-0.0571508429068645,0.0167989971657324
21.78,0.0227952804957489,0.016800935269980243,-0.0571347265642004,0.016800935269980243
21.79,0.0226597233855408,0.01680432510118751,-0.0571344275026819,0.01680432510118751
21.8,0.0226063779221113,0.016795984315971284,-0.057187381717398,0.016795984315971284
21.81,0.0226484422318567,0.01679187380689946,-0.0572412868975859,0.01679187380689946
21.82,0.0226414556610075,0.01679963002899315,-0.0572718098823442,0.01679963002899315
21.83,0.0225124706447777,0.01681232103600239,-0.0573062732926391,0.01681232103600239
21.84,0.022459535898031,0.016815278512188194,-0.0573460145859635,0.016815278512188194
21.85,0.0223946327086002,0.01682405806897814,-0.0574256256467651,0.01682405806897814
21.86,0.0223933315190593,0.016835782329028815,-0.0574220247012489,0.016835782329028815
21.87,0.0223771490974365,0.016850563495217408,-0.0575081317070114,0.016850563495217408
21.88,0.022288183622199,0.016863012548430607,-0.0575823707426644,0.016863012548430607
21.89,0.0222436376567695,0.01686767521882445,-0.0577254267290409,0.01686767521882445
21.9,0.0222485315645699,0.016879892956930622,-0.0577573849826298,0.016879892956930622
21.91,0.0221459748275844,0.016893553740234844,-0.0578145235262747,0.016893553740234844
21.92,0.0222495632970602,0.016905305394023365,-0.0580166660392253,0.016905305394023365
21.93,0.0220691314329385,0.016899500285378358,-0.0579408285554366,0.016899500285378358
21.94,0.0220644303751638,0.01689546958841485,-0.0580116354089093,0.01689546958841485
21.95,0.0220957493775105,0.016892809971201787,-0.0582067977963935,0.016892809971201787
21.96,0.0220476346850224,0.016897194513830784,-0.058238747600524,0.016897194513830784
21.97,0.0219073387685941,0.01688668621970383,-0.0582276205892898,0.01688668621970383
21.98,0.0220289151052957,0.016880151507468303,-0.0584330060083013,0.016880151507468303
21.99,0.0219553294764607,0.016886850041031114,-0.0585145060530707,0.016886850041031114
22.0,0.0218991735694317,0.016889854171428575,-0.0585929521827708,0.016889854171428575
22.01,0.0218349546623547,0.01688835178900619,-0.0587079473027531,0.01688835178900619
22.02,0.0217093327195871,0.016891500124439896,-0.0587193916924446,0.016891500124439896
22.03,0.021856296609856,0.016905621645117497,-0.0589329089626319,0.016905621645117497
22.04,0.0218136533362831,0.016920950725691334,-0.0589671714774664,0.016920950725691334
22.05,0.0217571621211401,0.016933785499087497,-0.0590704688031859,0.016933785499087497
22.06,0.0216496405967215,0.016941542687735397,-0.0591497913366151,0.016941542687735397
22.07,0.0217086512685587,0.01695441840466539,-0.0592963782632083,0.01695441840466539
22.08,0.0216576643885603,0.01697459142018573,-0.0593659038195521,0.01697459142018573
22.09,0.0217038507978009,0.016987316039783682,-0.0595626780585101,0.016987316039783682
22.1,0.0216250655744539,0.016998958296760663,-0.0595800112305473,0.016998958296760663
22.11,0.0216738542087289,0.017003603207905425,-0.0598838560476329,0.017003603207905425
22.12,0.0216479704515178,0.01700777688149916,-0.059889469209064,0.01700777688149916
22.13,0.0216442689694013,0.017007394509400742,-0.0599838726183042,0.017007394509400742
22.14,0.0217364933628117,0.01701040618311689,-0.0601071010141506,0.01701040618311689
22.15,0.0216247494884678,0.01701397590714376,-0.0601912728942566,0.01701397590714376
22.16,0.0216723896792058,0.01701749245662466,-0.0603582349941907,0.01701749245662466
22.17,0.0216519230544867,0.0170286831907647,-0.0604640819763819,0.0170286831907647
22.18,0.0217261217817391,0.01704047831127312,-0.0606475249955613,0.01704047831127312
22.19,0.0217820835484826,0.01704987370302868,-0.0607682584760046,0.01704987370302868
22.2,0.0218665697192112,0.017060949645887988,-0.0609311469451639,0.017060949645887988
22.21,0.0218309859451124,0.017070344211908152,-0.0610673962189616,0.017070344211908152
22.22,0.0218752136507275,0.017080162496343868,-0.0612177279302436,0.017080162496343868
22.23,0.0218836554849997,0.01709481903920019,-0.0613707680554648,0.01709481903920019
22.24,0.0219865950262041,0.017109494236913023,-0.0615165427026069,0.017109494236913023
22.25,0.021996074577515,0.017126384730556235,-0.0616081968473859,0.017126384730556235
22.26,0.0220022765247161,0.017131800934304955,-0.0618835891711372,0.017131800934304955
22.27,0.0220550497636225,0.01714341852432408,-0.0619976885462743,0.01714341852432408
22.28,0.0221112360127927,0.01715289114225163,-0.0621510461878292,0.01715289114225163
22.29,0.0221659619344182,0.017163758744342412,-0.0622631526405308,0.017163758744342412
22.3,0.0223022146177585,0.0171754785492247,-0.0624400547959161,0.0171754785492247
22.31,0.0222730969663032,0.017179625833344765,-0.0625972427173744,0.017179625833344765
22.32,0.0223098488104279,0.01718345199938179,-0.0627557558851511,0.01718345199938179
22.33,0.0224219573793724,0.017198304281137246,-0.0629211678917849,0.017198304281137246
22.34,0.0224286729513004,0.017215932223991724,-0.0629853541599863,0.017215932223991724
22.35,0.0225830490914192,0.017215504413422487,-0.0632073278528457,0.017215504413422487
22.36,0.022553825511971,0.017223244114179602,-0.0632600670642832,0.017223244114179602
22.37,0.022694719227969,0.01722488164008084,-0.0634713609005134,0.01722488164008084
22.38,0.0227047817066842,0.017223118957844806,-0.063591951612036,0.017223118957844806
22.39,0.022840234186567,0.017229226611291937,-0.0637576008971172,0.017229226611291937
22.4,0.0229042114193948,0.017239373191774363,-0.0639183436175765,0.017239373191774363
22.41,0.0229452692682838,0.01725641505875071,-0.0640142579288458,0.01725641505875071
22.42,0.023040347440745,0.017264523877777972,-0.0643097889973136,0.017264523877777972
22.43,0.0231444115788736,0.017275959273151623,-0.0644772739076739,0.017275959273151623
22.44,0.0232124666793583,0.017280582444737774,-0.0645356565847191,0.017280582444737774
22.45,0.0233128196035068,0.01730087635046395,-0.0647024451433032,0.01730087635046395
22.46,0.0233407712345003,0.017320071528278996,-0.0648376643455522,0.017320071528278996
22.47,0.0234820739541745,0.01732888797897087,-0.0650634046526567,0.01732888797897087
22.48,0.0235807723426555,0.017340540209834474,-0.0651332538920621,0.017340540209834474
22.49,0.0236503280035615,0.017352291428584726,-0.0652780594150932,0.017352291428584726
22.5,0.0237538359227639,0.017356005549177884,-0.0653808556029739,0.017356005549177884
22.51,0.0237795085879498,0.017360379888399568,-0.0654207079431819,0.017360379888399568
22.52,0.0237823435745146,0.017361975809408525,-0.0655371588129922,0.017361975809408525
22.53,0.0239282201478355,0.01736962019687491,-0.0656422190898833,0.01736962019687491
22.54,0.0240131515147808,0.017388473561714784,-0.0657892681976852,0.017388473561714784
22.55,0.0241307621386218,0.017405802602676195,-0.0658899121381925,0.017405802602676195
22.56,0.0241285450190793,0.017411963696341654,-0.0658972676898234,0.017411963696341654
22.57,0.0243112317952016,0.017422929393287698,-0.0660848806457399,0.017422929393287698
22.58,0.0243352439363135,0.017433313026322263,-0.066215831846492,0.017433313026322263
22.59,0.024436009280104,0.01745283707706594,-0.0663990254165231,0.01745283707706594
22.6,0.0245448655629768,0.017464016558532476,-0.0663971654499915,0.017464016558532476
22.61,0.0246344909433594,0.017480011777273527,-0.0665748934965613,0.017480011777273527
22.62,0.0248260071520557,0.017501158173016222,-0.0666853767303133,0.017501158173016222
22.63,0.0247544673628993,0.017516074937938827,-0.0666440313536059,0.017516074937938827
22.64,0.024835271598843,0.017528641278869023,-0.0668542518417811,0.017528641278869023
22.65,0.0249324510680353,0.01753377146654474,-0.0669440460283479,0.01753377146654474
22.66,0.0250409433659187,0.01753996482099749,-0.0670460630234646,0.01753996482099749
22.67,0.0250759689394087,0.017550012966504432,-0.0670823197985557,0.017550012966504432
22.68,0.0251646247991599,0.017559891541829666,-0.0671332717099077,0.017559891541829666
22.69,0.0252197534550309,0.017559365454966308,-0.0672482289626447,0.017559365454966308
22.7,0.0252631560689378,0.01756611204706169,-0.0674127202762697,0.01756611204706169
22.71,0.0253829221374256,0.01757251034529367,-0.0675657946046581,0.01757251034529367
22.72,0.025346833307798,0.01758747629344471,-0.0675491524357678,0.01758747629344471
22.73,0.0254566705788069,0.01759848984194597,-0.0675835194550284,0.01759848984194597
22.74,0.0255718432364541,0.01762074959921678,-0.0676788558738843,0.01762074959921678
22.75,0.0257607330495203,0.017658431951909994,-0.0678985552609751,0.017658431951909994
22.76,0.0256153583636184,0.01768957806006288,-0.0677794455576274,0.01768957806006288
22.77,0.0257759096614515,0.017707308323729534,-0.0679551312909569,0.017707308323729534
22.78,0.0259833511244897,0.017720947759389077,-0.068137020755098,0.017720947759389077
22.79,0.0259554444056968,0.01772744179424015,-0.068087195497076,0.01772744179424015
22.8,0.0260887765616414,0.01773460560153407,-0.0680868901204716,0.01773460560153407
22.81,0.0262136712547863,0.017721722316047045,-0.0682759476283374,0.017721722316047045
22.82,0.0261906735467566,0.017729010217886667,-0.068178343929484,0.017729010217886667
22.83,0.0262587894532873,0.01773429365370932,-0.0683217647346771,0.01773429365370932
22.84,0.0263708386260172,0.01773567354377697,-0.0683850425042976,0.01773567354377697
22.85,0.0264183124157193,0.017739652604614443,-0.0683332854653454,0.017739652604614443
22.86,0.0264799441947241,0.017736776801761958,-0.068274450219549,0.017736776801761958
22.87,0.0265389900188206,0.017731714156514117,-0.0682960017401428,0.017731714156514117
22.88,0.0265541567738528,0.01775804914539401,-0.0683307354880986,0.01775804914539401
22.89,0.0266377411933934,0.017771825745305968,-0.068301051140463,0.017771825745305968
22.9,0.0267745582454185,0.017790154329842277,-0.0683943283115629,0.017790154329842277
22.91,0.0266341918171074,0.0178160718695578,-0.068274917202935,0.0178160718695578
22.92,0.0266958349704764,0.01782327568794066,-0.0682358936110907,0.01782327568794066
22.93,0.026822799851765,0.0178395276676527,-0.0682398386396445,0.0178395276676527
22.94,0.0268752766387566,0.0178513809530689,-0.0681941514580924,0.0178513809530689
22.95,0.0269099822934685,0.017870699570895078,-0.0682132460748754,0.017870699570895078
22.96,0.0269727052005925,0.017896966746658922,-0.0681888531209793,0.017896966746658922
22.97,0.0269452087654049,0.017918832099901617,-0.068115338683503,0.017918832099901617
22.98,0.0268910530936151,0.017919886048114342,-0.0680074693890752,0.017919886048114342
22.99,0.0271425726528567,0.017911639044216977,-0.0680423130242592,0.017911639044216977
23.0,0.027134983040498,0.017910639577212114,-0.067942745694874,0.017910639577212114
23.01,0.0271162946931318,0.017917694473535434,-0.0679064198885841,0.017917694473535434
23.02,0.0271141768665078,0.017910392423074406,-0.0677426423284017,0.017910392423074406
23.03,0.0270134427754107,0.017904254142500964,-0.0676556280572613,0.017904254142500964
23.04,0.0272493879690756,0.017902884310078828,-0.0676384351363491,0.017902884310078828
23.05,0.0272021706481349,0.017911834706048124,-0.0675421020288711,0.017911834706048124
23.06,0.0272190544328966,0.017924890403774547,-0.0674423858060209,0.017924890403774547
23.07,0.0272066821861656,0.017925317586623232,-0.0673522045039961,0.017925317586623232
23.08,0.0273055941849883,0.017938414917762775,-0.0673390557218012,0.017938414917762775
23.09,0.0273254709638587,0.017957342301842524,-0.0671664445332256,0.017957342301842524
23.1,0.0273297635341933,0.017981267372893517,-0.0670577861027381,0.017981267372893517
23.11,0.027293965000447,0.01799726852056163,-0.066879323862069,0.01799726852056163
23.12,0.027248250036452,0.01800808196454164,-0.0668145140418546,0.01800808196454164
23.13,0.0273414106547904,0.018011916651661925,-0.0666663024513781,0.018011916651661925
23.14,0.0274125761245746,0.018027297976905755,-0.0665721750344708,0.018027297976905755
23.15,0.0274200410908939,0.01804085799179349,-0.0663924579686951,0.01804085799179349
23.16,0.0273855801415988,0.01804835412556653,-0.0663087456520181,0.01804835412556653
23.17,0.027405991968714,0.0180387933725367,-0.0662036897169448,0.0180387933725367
23.18,0.0274858694028928,0.018036589766748053,-0.06614940863599,0.018036589766748053
23.19,0.0275473780052739,0.018044499221249614,-0.0660810590789112,0.018044499221249614
23.2,0.0275452485953384,0.01805822536482157,-0.0658911512026821,0.01805822536482157
23.21,0.0276122822032866,0.018083581427993864,-0.0657825120532189,0.018083581427993864
23.22,0.0274698576760207,0.01807752232906964,-0.0656476984791124,0.01807752232906964
23.23,0.0274679394794015,0.018078187851795484,-0.0654662912480109,0.018078187851795484
23.24,0.0275944891330199,0.018079029952141334,-0.0653921327528423,0.018079029952141334
23.25,0.027643595864229,0.018086908586849047,-0.0653304591542803,0.018086908586849047
23.26,0.0276337734123713,0.018090403333913558,-0.0651229320549602,0.018090403333913558
23.27,0.0275574091143158,0.018098116664151585,-0.0649479798283253,0.018098116664151585
23.28,0.0275790510738955,0.01809968255232461,-0.0648463261899668,0.01809968255232461
23.29,0.0276785188938144,0.018109567499263606,-0.0647662868431758,0.018109567499263606
23.3,0.0276502258277614,0.01811216202001834,-0.0646265962089405,0.01811216202001834
23.31,0.0276733728919752,0.018116303992975966,-0.064620053177248,0.018116303992975966
23.32,0.0276040468934834,0.018120097892241595,-0.0644313915371843,0.018120097892241595
23.33,0.0276852645324878,0.018127770461881812,-0.0642403009813134,0.018127770461881812
23.34,0.027700570679354,0.018149905472126714,-0.064148204014795,0.018149905472126714
23.35,0.0275801629227988,0.01815463289354263,-0.0640632021265708,0.01815463289354263
23.36,0.0276236492888154,0.018165667262214535,-0.06394889273816,0.018165667262214535
23.37,0.0277353020471113,0.01817823338245412,-0.0638872847213325,0.01817823338245412
23.38,0.0277605768260108,0.018186584016898696,-0.0636961670388982,0.018186584016898696
23.39,0.0275882228421349,0.018189155074277846,-0.0634932772415353,0.018189155074277846
23.4,0.0276595098337996,0.018185338445707064,-0.0634264405339379,0.018185338445707064
23.41,0.0276686310457773,0.018192855149411956,-0.0633158778152454,0.018192855149411956
23.42,0.0277193562560092,0.018195321691992263,-0.0631627503579252,0.018195321691992263
23.43,0.027524363993627,0.018177405809246996,-0.0630057675463885,0.018177405809246996
23.44,0.027547325227628,0.01816939707384664,-0.0628164572593876,0.01816939707384664
23.45,0.0276488653737934,0.01817896413100147,-0.0627351564817468,0.01817896413100147
23.46,0.0275637009239763,0.018194250121466173,-0.0625114365378703,0.018194250121466173
23.47,0.0273910455111638,0.018191176942134107,-0.0622840914756696,0.018191176942134107
23.48,0.0274682896554896,0.018194447193784633,-0.0621605846437065,0.018194447193784633
23.49,0.0274661236695503,0.018219820398121468,-0.0620232743634645,0.018219820398121468
23.5,0.0275056608823993,0.018232407291754345,-0.0618588541432931,0.018232407291754345
23.51,0.0273670085149929,0.018235752895923423,-0.0617788221508787,0.018235752895923423
23.52,0.0274547548953749,0.01823277895688887,-0.0616179669293769,0.01823277895688887
23.53,0.0274401499962718,0.018254138914898528,-0.0615027124324922,0.018254138914898528
23.54,0.027265350106992,0.018238083612890366,-0.0612891334106332,0.018238083612890366
23.55,0.0272518328339663,0.018237806432686084,-0.0611117312049578,0.018237806432686084
23.56,0.0271192441089342,0.01822302839324611,-0.0608385498069516,0.01822302839324611
23.57,0.0270309689022183,0.018195240102047424,-0.06068569300947,0.018195240102047424
23.58,0.0271521906495815,0.018175188954485277,-0.0606598502401371,0.018175188954485277
23.59,0.027076752326024,0.018179074994953564,-0.0604944883432507,0.018179074994953564
23.6,0.0270998976180466,0.01818943804642512,-0.0602746968821376,0.01818943804642512
23.61,0.0270282155569488,0.018196198337978527,-0.0601328257861609,0.018196198337978527
23.62,0.0270349889073604,0.01820992860216425,-0.0599297097540232,0.01820992860216425
23.63,0.0269434751493466,0.018216936447974633,-0.0596752586530031,0.018216936447974633
23.64,0.026971503551987,0.018227942611090665,-0.0596293690707517,0.018227942611090665
23.65,0.0268791387823159,0.018236178791192516,-0.0594901513496059,0.018236178791192516
23.66,0.0268462710127878,0.018259979894395092,-0.0593489317564071,0.018259979894395092
23.67,0.0267760992568599,0.018249430701128416,-0.0590963453880179,0.018249430701128416
23.68,0.0266766386284579,0.01825502269369745,-0.0589627977469066,0.01825502269369745
23.69,0.0266290856483725,0.01827048939460109,-0.0588114749778609,0.01827048939460109
