complexity,loss,score,equation,sympy_format,lambda_format
18,0.0017943316,0.04710615735846014,((-0.03241335 * ((x11 * x4) + (cos(-0.03241335) + x10))) * (square(sin(x13 - -0.64989203)) + 0.4135135)),(sin(x13 + 0.64989203)**2 + 0.4135135)*(-0.03241335*x10 - 0.03241335*x11*x4 - 0.0323963243486031),PySRFunction(X=>(sin(x13 + 0.64989203)**2 + 0.4135135)*(-0.03241335*x10 - 0.03241335*x11*x4 - 0.0323963243486031))
19,0.0017677733,0.014911852894003373,((-0.03241335 * ((x11 * x4) + (cos(0.7001199) + x10))) * (square(sin(x13 - -0.64989203)) + sin(0.4135135))),(sin(x13 + 0.64989203)**2 + 0.401829165015456)*(-0.03241335*x10 - 0.03241335*x11*x4 - 0.0247885936707458),PySRFunction(X=>(sin(x13 + 0.64989203)**2 + 0.401829165015456)*(-0.03241335*x10 - 0.03241335*x11*x4 - 0.0247885936707458))
22,0.0017430824,0.004688563926049531,sin((-0.03241335 * ((x11 * x4) + (cos(x11 * x4) + x10))) * (square(sin(x13 - tanh(-0.64989203))) + 0.4135135)),sin((sin(x13 + 0.571597276902007)**2 + 0.4135135)*(-0.03241335*x10 - 0.03241335*x11*x4 - 0.03241335*cos(x11*x4))),PySRFunction(X=>sin((sin(x13 + 0.571597276902007)**2 + 0.4135135)*(-0.03241335*x10 - 0.03241335*x11*x4 - 0.03241335*cos(x11*x4))))
23,0.0017323352,0.0061847153316531255,sin(tanh(-0.03241335 * ((x11 * x4) + abs(cos(tanh(tanh(x7))) + x10))) * (square(sin(x13 - -0.64989203)) + 0.4135135)),-sin((sin(x13 + 0.64989203)**2 + 0.4135135)*tanh(0.03241335*x11*x4 + 0.03241335*Abs(x10 + cos(tanh(tanh(x7)))))),PySRFunction(X=>-sin((sin(x13 + 0.64989203)**2 + 0.4135135)*tanh(0.03241335*x11*x4 + 0.03241335*Abs(x10 + cos(tanh(tanh(x7)))))))
24,0.001671841,0.03554491045550408,tanh(sin((-0.03241335 * ((x11 * x4) + (cos(x13 * x4) + x10))) * (sin(square(sin(x13 - tanh(-0.64989203)))) + 0.4135135))),tanh(sin((sin(sin(x13 + 0.571597276902007)**2) + 0.4135135)*(-0.03241335*x10 - 0.03241335*x11*x4 - 0.03241335*cos(x13*x4)))),PySRFunction(X=>tanh(sin((sin(sin(x13 + 0.571597276902007)**2) + 0.4135135)*(-0.03241335*x10 - 0.03241335*x11*x4 - 0.03241335*cos(x13*x4)))))
25,0.0016543473,0.010518864070981418,sin((-0.039298162 * ((x11 * x4) + square(0.5091426 + sin(x10)))) * abs((sin(square(x13)) + sin(sin(x13) - -0.64989203)) - 0.12613253)),sin((-0.039298162*x11*x4 - 0.039298162*(sin(x10) + 0.5091426)**2)*Abs(sin(x13**2) + sin(sin(x13) + 0.64989203) - 0.12613253)),PySRFunction(X=>sin((-0.039298162*x11*x4 - 0.039298162*(sin(x10) + 0.5091426)**2)*Abs(sin(x13**2) + sin(sin(x13) + 0.64989203) - 0.12613253)))
26,0.0013645042,0.19261541116377948,tanh(sin(sin((-0.039298162 * ((x11 * x4) + square(sin(sin(abs(x0))) + sin(x0)))) * (sin(square(x13)) + tanh(x13 - -0.64989203))))),tanh(sin(sin((-0.039298162*x11*x4 - 0.039298162*(sin(x0) + sin(sin(Abs(x0))))**2)*(sin(x13**2) + tanh(x13 + 0.64989203))))),PySRFunction(X=>tanh(sin(sin((-0.039298162*x11*x4 - 0.039298162*(sin(x0) + sin(sin(Abs(x0))))**2)*(sin(x13**2) + tanh(x13 + 0.64989203))))))
27,0.0013354572,0.021517434079880517,sin(tanh(sin(sin((-0.039298162 * ((x11 * x4) + square(sin(sin(abs(x0))) + sin(x0)))) * (sin(square(x13)) + tanh(x13 - -0.64989203)))))),sin(tanh(sin(sin((-0.039298162*x11*x4 - 0.039298162*(sin(x0) + sin(sin(Abs(x0))))**2)*(sin(x13**2) + tanh(x13 + 0.64989203)))))),PySRFunction(X=>sin(tanh(sin(sin((-0.039298162*x11*x4 - 0.039298162*(sin(x0) + sin(sin(Abs(x0))))**2)*(sin(x13**2) + tanh(x13 + 0.64989203)))))))
28,0.001311433,0.018153272654504202,tanh(sin(tanh(sin(sin((-0.039298162 * ((x11 * x4) + square(sin(abs(x0)) + sin(x0)))) * (sin(square(x13)) + tanh(sin(x13) - -0.64989203))))))),tanh(sin(tanh(sin(sin((-0.039298162*x11*x4 - 0.039298162*(sin(x0) + sin(Abs(x0)))**2)*(sin(x13**2) + tanh(sin(x13) + 0.64989203))))))),PySRFunction(X=>tanh(sin(tanh(sin(sin((-0.039298162*x11*x4 - 0.039298162*(sin(x0) + sin(Abs(x0)))**2)*(sin(x13**2) + tanh(sin(x13) + 0.64989203))))))))
29,0.001287872,0.018129188615936157,tanh(sin(tanh(sin(sin((-0.039298162 * ((x11 * x4) + square(sin(sin(abs(x0))) + sin(x0)))) * (sin(square(x13)) + tanh(sin(x13) - -0.64989203))))))),tanh(sin(tanh(sin(sin((-0.039298162*x11*x4 - 0.039298162*(sin(x0) + sin(sin(Abs(x0))))**2)*(sin(x13**2) + tanh(sin(x13) + 0.64989203))))))),PySRFunction(X=>tanh(sin(tanh(sin(sin((-0.039298162*x11*x4 - 0.039298162*(sin(x0) + sin(sin(Abs(x0))))**2)*(sin(x13**2) + tanh(sin(x13) + 0.64989203))))))))
